tmdbId,title,genres,info,tmdburl,rating_count,rating_avg,poster_path,year,trailer_url
28794,The House by the Cemetery,"Horror, Mystery","The Boyle family moves into a gothic style house by a cemetery, unaware of its bloody path and guts-spraying future.",https://www.themoviedb.org/movie/28794,381,6.236,https://image.tmdb.org/t/p/original/rNPrf8eEhgqx4W2RVzZ4c1M4OL.jpg,1981,https://www.youtube.com/watch?v=vUz4pcV0oeQ
14900,The Great Muppet Caper,"Family, Crime, Comedy, Mystery, Music","Kermit and Fozzie are newspaper reporters sent to London to interview Lady Holiday, a wealthy fashion designer whose priceless diamond necklace is stolen. Kermit meets and falls in love with her secretary, Miss Piggy. The jewel thieves strike again, and this time frame Miss Piggy. It's up to Kermit and Muppets to bring the real culprits to justice.",https://www.themoviedb.org/movie/14900,295,6.8,https://image.tmdb.org/t/p/original/6GQnfqebjz2aiQMlKngaAAFRJvC.jpg,1981,https://www.youtube.com/watch?v=Niz03jeeqoQ
11644,Blow Out,"Thriller, Mystery, Crime","Jack Terry is a master sound recordist who works on grade-B horror movies. Late one evening, he is recording sounds for use in his movies when he hears something unexpected through his sound equipment and records it. Curiosity gets the better of him when the media become involved, and he begins to unravel the pieces of a nefarious conspiracy. As he struggles to survive against his shadowy enemies and expose the truth, he does not know whom he can trust.",https://www.themoviedb.org/movie/11644,1427,7.4,https://image.tmdb.org/t/p/original/weMW1wLzeagP3tw6BfmYf1iL7dz.jpg,1981,https://www.youtube.com/watch?v=dgWfyFgEsO8
4485,Diva,"Action, Drama, Thriller","Jules, a young Parisian postman, secretly records a concert performance given by the opera singer Cynthia Hawkins, whom he idolises. The following day, Jules runs into a woman who is being pursued by armed thugs. Before she is killed, the woman slips an audio cassette into his mail bag...",https://www.themoviedb.org/movie/4485,225,6.7,https://image.tmdb.org/t/p/original/L6ZrY3vU8o5GhRgQGV2MZ9AhmA.jpg,1981,https://www.youtube.com/watch?v=Xe0fzh7MJZo
20075,Nice Dreams,Comedy,"Nice Dreams - it rhymes with ice creams. And that's what Cheech and Chong are selling in this thoroughly wacky comedy. The outrageous, permanently spaced-out duo sells enough of their ""specially mixed"" ice cream to take the cash and realize their fondest dreams: new guitars, islands in the sun and beautiful women. But, of course, not everything goes as planned. While celebrating their wealth in a new wave Chinese restaurant, Cheech meets his long-lost love Donna, and promptly escorts her to her posh penthouse. He soon learns, however, that Donna's boyfriend, an ex-con named Animal, is on his way to her boudoir. Meanwhile, Chong has unwittingly exchanged all their money for a worthless bank check - and the only way to get it back is to escape into a nearby insane asylum.",https://www.themoviedb.org/movie/20075,109,5.963,https://image.tmdb.org/t/p/original/r9rsnbe3R9WtjzIhwajHVft9Fp3.jpg,1981,https://www.youtube.com/watch?v=6SbNEZnf_Ck
25468,My Dinner with Andre,Drama,Wallace Shawn and Andre Gregory share life stories and anecdotes over the course of an evening meal at a restaurant.,https://www.themoviedb.org/movie/25468,372,7.512,https://image.tmdb.org/t/p/original/nJAn4vkJEX5G3Bsms8UElSTVLlL.jpg,1981,https://www.youtube.com/watch?v=n7hSY0QOkII
185665,Secretary Rope Discipline,Drama,"Secretary Sayo does some corporate snooping for her boyfriend, an upstart executive with a rival company. But she gets busted by the CEO. Poor Sayo is captured and taken to a private torture chamber in the corporate mansion. While the secretary gets punished, the bossman's son becomes infatuated with her beautiful white skin and he assumes the disciplinary responsibilities. Between the floggings, stretchings, and wooden-horse tortures he finds time to cover her body in an elaborate tattoo.",https://www.themoviedb.org/movie/185665,3,2.7,https://image.tmdb.org/t/p/original/db2Nw03I6c0VXgzFFrhTCVu81Fe.jpg,1981,
40041,Strange Behavior,"Science Fiction, Horror, Mystery","When the teenagers in a small Illinois town start getting murdered, the police chief makes a connection to the mysterious scientific experiments being done at the local university and must stop them before his own son is dragged into the deadly scheme.",https://www.themoviedb.org/movie/40041,58,5.397,https://image.tmdb.org/t/p/original/iGCUjapkkS568KKdJUIXUQ57TK7.jpg,1981,https://www.youtube.com/watch?v=T7laKFz62MU
22167,Knightriders,"Action, Drama","A medieval reenactment troupe struggles to maintain its family-like dynamic amid pressure from local authorities, interest from talent agents, and their ""King's"" delusions of grandeur.",https://www.themoviedb.org/movie/22167,99,6.1,https://image.tmdb.org/t/p/original/iOT1oD2wtCk9IX9LvDEWDFKdb3V.jpg,1981,https://www.youtube.com/watch?v=4xDuZXSGbfU
81529,The Story of Linda,"Adventure, Crime, Drama","Betsy Norman is a happy assistant at a luxurious Spanish hotel. Shiela, the hotel owner, caters for all wishes of her clientele with another lucrative business, the brothel ""Rio Amore"" where clients from all over the world come to relax with the girls and watch the sado-masochistic shows. Linda, Betsy's sister, is drugged and forced to work as a prostitute there.",https://www.themoviedb.org/movie/81529,22,5.0,https://image.tmdb.org/t/p/original/hKVg2Tfk0O4dN7Yk2AIuIPEr4Mz.jpg,1981,
39982,Just Before Dawn,"Horror, Thriller","In the Oregon mountains, a pair of hunters encounter a machete-wielding killer in an abandoned church. Meanwhile, five campers arrive to examine some property one of them has inherited but are warned by the forest ranger not to venture forth. Soon after they set up camp, they begin hearing strange noises, encounter a mysterious singing girl and start disappearing one by one.",https://www.themoviedb.org/movie/39982,122,6.029,https://image.tmdb.org/t/p/original/2OAvIfmnTy5HiOFOnMtaOxNwenZ.jpg,1981,https://www.youtube.com/watch?v=vDFGgfw3Mfo
26444,Death Hunt,"Action, Adventure, Western","Yukon Territory, Canada, November 1931. Albert Johnson, a trapper who lives alone in the mountains, buys a dog almost dead after a brutal dogfight, a good deed that will put him in trouble.",https://www.themoviedb.org/movie/26444,177,6.6,https://image.tmdb.org/t/p/original/j9nVLvOv2Sz3KekD7elwGZII8F9.jpg,1981,https://www.youtube.com/watch?v=jkHyEsc7hoc
6399,Who Finds a Friend Finds a Treasure,"Action, Adventure, Comedy","Alan gets a map to some war treasure which the Japanese army left behind on a small Pacific island at the end of World War II. But some gangsters try to steal the map from him and so he hides on Charlie's boat which just leaves the harbor. He manipulates the ship's compass so that Charlie is not aware that he is sailing to the treasure island. But when they step on the island, they discover that it is not as abandoned as they believed: there are some natives - and a Japanese soldier still defending the treasure",https://www.themoviedb.org/movie/6399,600,6.867,https://image.tmdb.org/t/p/original/8fl6sXVv5fWMpDxFDab54qc71tv.jpg,1981,https://www.youtube.com/watch?v=FS_sEBdUuNo
339331,Honey,Drama,"A surreal erotic fantasy about a young woman who checks into a bizarre, labyrinthine hotel.",https://www.themoviedb.org/movie/339331,12,4.7,https://image.tmdb.org/t/p/original/i8DSB20bvAhn8WgpQJIhLbNW9Yj.jpg,1981,
39918,Bloody Moon,"Horror, Thriller","Miguel, a horribly disfigured young man, goes on a rampage at a masquerade party and rapes and then mutilates a girl. Institutionalized at a mental asylum, he is released five years later, into the care of his sister, Manuela who, along with their wheelchair bound mother operates a boarding school for young women. Miguel becomes obsessed with one of the girls at the school, and wants to resume his incestuous relationship with his sister.",https://www.themoviedb.org/movie/39918,59,5.025,https://image.tmdb.org/t/p/original/u5pDNuOifUKeCUBgLXyXllaLukf.jpg,1981,https://www.youtube.com/watch?v=-NVNjvzcIUg
10725,Wolfen,"Horror, Thriller",A New York City cop and an expert criminologist trying to solve a series of grisly deaths in which the victims have seemingly been maimed by feral animals discover a sinister connection between the crimes and an old legend.,https://www.themoviedb.org/movie/10725,209,5.9,https://image.tmdb.org/t/p/original/moUFIySnC5zhKoVeEcR4liyvstm.jpg,1981,https://www.youtube.com/watch?v=L46RneepoxQ
118732,For a Cop's Hide,"Thriller, Action, Romance, Crime","Victim of manipulation, Cop Choucas is wanted for two murders and searched for by every cop in town.",https://www.themoviedb.org/movie/118732,74,5.993,https://image.tmdb.org/t/p/original/6le4F6XJAVFesGKMolPgemHMjEo.jpg,1981,
11441,Madly in Love,Comedy,"Cristina is a rich, spoiled princess visiting Rome with her royal parents. The mission of their visit is to marry her off to a super-wealthy corporate type and thereby start to turn around the losses their small kingdom is experiencing in its casino business. These less-than-noble intentions get derailed when Barnaba, a zany bus driver enters their lives and falls madly in love with the gorgeous Cristina. He is nuts enough to succeed in this romantic chase after royalty, as love seems to fuel his determination to rid Cristina of her elitism and to make her see his own irrepressible attractions.",https://www.themoviedb.org/movie/11441,246,6.577,https://image.tmdb.org/t/p/original/9Mo9IKxv7XOMJrdVpWY0iZqPMhe.jpg,1981,https://www.youtube.com/watch?v=nm-0XQVtBqU
39229,Mobile Suit Gundam II: Soldiers of Sorrow,"Animation, Science Fiction, Action","After managing to survive attacks by Zeon's Char Aznable and Garma Zabi, the crew of Federation warship White Base and its mobile suits must battle Zeon forces through Asia, Europe, and the Atlantic Ocean if they are to reach Earth Federation's headquarters alive. During that process many of its crewmembers must overcome their fears, losses, immaturities, and insecurities in order to survive.",https://www.themoviedb.org/movie/39229,50,7.29,https://image.tmdb.org/t/p/original/i1J5u0bhbcCghFWnwmvsTi5RzQf.jpg,1981,
11646,Gallipoli,"War, History, Drama","As World War I rages, brave and youthful Australians Archy and Frank—both agile runners—become friends and enlist in the Australian and New Zealand Army Corps together. They later find themselves part of the Dardanelles Campaign on the Gallipoli peninsula, a brutal eight-month conflict which pit the British and their allies against the Ottoman Empire and left over 500,000 men dead.",https://www.themoviedb.org/movie/11646,469,7.1,https://image.tmdb.org/t/p/original/un7VCqTmjrq3u75mQ204a8tofD4.jpg,1981,https://www.youtube.com/watch?v=ngu6HDmFKZ4
13555,The Funhouse,Horror,"Rebellious teen Amy defies her parents by going to a trashy carnival that has pulled into town. In tow are her boyfriend, Buzz, and their friends Liz  and Richie. Thinking it would be fun to spend the night in the campy ""Funhouse"" horror ride, the teens witness a murder by a deformed worker wearing a mask. Locked in, Amy and her friends must evade the murderous carnival workers and escape before it leaves town the next day.",https://www.themoviedb.org/movie/13555,382,5.827,https://image.tmdb.org/t/p/original/9eFgNrkTbXk1TBPuzxdOEjutNoC.jpg,1981,https://www.youtube.com/watch?v=teb0r_wdLyc
28377,Hell Night,"Horror, Thriller","As an initiation rite into Alpha Sigma Rho fraternity, four pledges must spend a night in Garth Manor, twelve years to the day after the previous resident murdered his entire family.",https://www.themoviedb.org/movie/28377,169,5.494,https://image.tmdb.org/t/p/original/djm5ORLWfZlpmowguJ7LqiL6WwW.jpg,1981,https://www.youtube.com/watch?v=h-rqhsjuoow
36133,Buddy Buddy,"Comedy, Crime","During a high profile Mafia testimony case, a contract killer checks-in a hotel room near the courthouse while his next door depressed neighbor wants to commit suicide due to marital problems.",https://www.themoviedb.org/movie/36133,98,6.194,https://image.tmdb.org/t/p/original/zWks2N4Zl44qjOlFd44aPEcU9eM.jpg,1981,https://www.youtube.com/watch?v=gAISu32kAZs
12537,The French Lieutenant's Woman,"Drama, Romance, History","In this story-within-a-story, Anna is an actress starring opposite Mike in a period piece about the forbidden love between their respective characters, Sarah and Charles. Both actors are involved in serious relationships, but the passionate nature of the script leads to an off-camera love affair as well. While attempting to maintain their composure and professionalism, Anna and Mike struggle to come to terms with their infidelity.",https://www.themoviedb.org/movie/12537,204,6.4,https://image.tmdb.org/t/p/original/yS5FsEttHhTaCbLIc7ACGVoafGm.jpg,1981,https://www.youtube.com/watch?v=y4vXZPATrOA
78,Blade Runner,"Science Fiction, Drama, Thriller","In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",https://www.themoviedb.org/movie/78,13638,7.94,https://image.tmdb.org/t/p/original/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg,1982,https://www.youtube.com/watch?v=qoEyZoOTtss
1091,The Thing,"Horror, Mystery, Science Fiction","In the winter of 1982, a twelve-man research team at a remote Antarctic research station discovers an alien buried in the snow for over 100,000 years. Soon unfrozen, the form-changing creature wreaks havoc, creates terror... and becomes one of them.",https://www.themoviedb.org/movie/1091,6858,8.061,https://image.tmdb.org/t/p/original/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,1982,https://www.youtube.com/watch?v=eke95-lTPnY
73835,The Paramedic,Comedy,"At work, Mario Millio is the only male nurse not on strike. At home, his wife is more interested in calling the hot-line of a local TV-doctor. When Mario wins 15 million Lire in the lottery, he buys himself a new car and starts to live out his dreams in secret. All goes well until a criminal steals the car and Mario is blamed for the car thief's crimes",https://www.themoviedb.org/movie/73835,10,4.3,https://image.tmdb.org/t/p/original/i4Z1KvQ7UC4CiktHp6icTgm20hD.jpg,1982,
1371,Rocky III,Drama,"Now the world champion, Rocky Balboa is living in luxury and only fighting opponents who pose no threat to him in the ring, until Clubber Lang challenges him to a bout. After taking a pounding from Lang, the humbled champ turns to former bitter rival Apollo Creed for a rematch with Lang.",https://www.themoviedb.org/movie/1371,4052,6.897,https://image.tmdb.org/t/p/original/u9cTEjzKOPB6xaTz4LBql1XE0HZ.jpg,1982,https://www.youtube.com/watch?v=UdYwWt0n6jQ
1368,First Blood,"Action, Adventure, Thriller, War","When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, he is forced to flee into the mountains and wage an escalating one-man war against his pursuers.",https://www.themoviedb.org/movie/1368,6165,7.496,https://image.tmdb.org/t/p/original/a9sa6ERZCpplbPEO7OMWE763CLD.jpg,1982,https://www.youtube.com/watch?v=-dTDmrJXXoA
15739,Annie,"Comedy, Drama, Family","An orphan in a facility run by the mean Miss Hannigan, Annie believes that her parents left her there by mistake. When a rich man named Oliver ""Daddy"" Warbucks decides to let an orphan live at his home to promote his image, Annie is selected. While Annie gets accustomed to living in Warbucks' mansion, she still longs to meet her parents. So Warbucks announces a search for them and a reward, which brings out many frauds.",https://www.themoviedb.org/movie/15739,688,6.52,https://image.tmdb.org/t/p/original/6dG7UTAISJGh6FqTKIwN7sR11w2.jpg,1982,https://www.youtube.com/watch?v=I78xulb-l0s
601,E.T. the Extra-Terrestrial,"Science Fiction, Adventure, Family, Fantasy","An alien is left behind on Earth and saved by the 10-year-old Elliot who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliot, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.",https://www.themoviedb.org/movie/601,11066,7.519,https://image.tmdb.org/t/p/original/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg,1982,https://www.youtube.com/watch?v=NsvdZ_z56c0
10676,Halloween III: Season of the Witch,"Horror, Thriller, Science Fiction","A terrified toy salesman is mysteriously attacked, and at the hospital, babbles and clutches the year's most popular Halloween costume, an eerie pumpkin mask. Suddenly, Doctor Daniel Challis finds himself thrust into a terrifying nightmare.",https://www.themoviedb.org/movie/10676,1340,5.213,https://image.tmdb.org/t/p/original/WABfdeaThFYXCySGIOvRNv2sSW.jpg,1982,https://www.youtube.com/watch?v=kk8QJdD5ExE
9728,Friday the 13th Part III,"Horror, Thriller","An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naïve counselors. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason, who stalks them at every turn...",https://www.themoviedb.org/movie/9728,1361,5.854,https://image.tmdb.org/t/p/original/mYkbmw6umfbvPYBwkcOJsKbTCQ1.jpg,1982,https://www.youtube.com/watch?v=SDdBhDJ7wdA
400510,Madam Scandal: Let Me Die for 10 Seconds,Drama,"In the exotic location of Los Angeles, California a business woman enjoys all the men in her life whether it’s her older husband, a younger relative or a former fiancé.",https://www.themoviedb.org/movie/400510,11,5.1,https://image.tmdb.org/t/p/original/6jzR2UPLOwVcnfpqIl1mLw5cNpt.jpg,1982,
9387,Conan the Barbarian,"Adventure, Fantasy, Action","A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.",https://www.themoviedb.org/movie/9387,2452,6.804,https://image.tmdb.org/t/p/original/qw2A587Ee61IwcSOLNFRhuOACZZ.jpg,1982,https://www.youtube.com/watch?v=mwLBes2Gr8E
609,Poltergeist,Horror,"Upon realizing that something truly evil haunts his home, Steve Freeling calls in a team of parapsychologists to help before it's too late.",https://www.themoviedb.org/movie/609,2945,7.146,https://image.tmdb.org/t/p/original/4eMN3GANH5GG4kXdHkrTZEUuQ9M.jpg,1982,https://www.youtube.com/watch?v=RtKn4rHAMAg
783,Gandhi,"Drama, History","In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.",https://www.themoviedb.org/movie/783,2260,7.561,https://image.tmdb.org/t/p/original/rOXftt7SluxskrFrvU7qFJa5zeN.jpg,1982,https://www.youtube.com/watch?v=vziq3CA_C30
173705,Female Teacher: In Front of the Students,"Drama, Mystery, Horror","The lovely Reiko has taken a new teaching job at a creepy old high school.  She is an extremely attractive woman and the young students in her class have fallen for her.  One night, after tennis practice, she is brutally assaulted in the locker room shower by a man with a stocking over his face.  Left on the floor naked and in shock, she discovers a single puzzle piece left behind by the crazed man.  A few days later, a pair of students enact a perverted sexual revenge on Reiko for kicking someone off the tennis team.  Could one of these students be the man who brutalized her in the locker room?  Who owns the strange puzzle piece?  As the mystery unfolds, Reiko must come to terms with her own sexual urges and fate.",https://www.themoviedb.org/movie/173705,13,6.8,https://image.tmdb.org/t/p/original/ilMXOocCCwPWCcDLLa6M0ga8vWt.jpg,1982,
20980,Liquid Sky,"Science Fiction, Comedy",An alien creature invades New York's punk subculture in its search for an opiate released by the brain during an orgasm.,https://www.themoviedb.org/movie/20980,112,5.79,https://image.tmdb.org/t/p/original/jbpP3bmiyDMmEussO9tDOrogsiI.jpg,1982,https://www.youtube.com/watch?v=lRjiEBNxnKw
2623,An Officer and a Gentleman,"Drama, Romance","Zack Mayo is an aloof, taciturn man who aspires to be a navy pilot. Once he arrives at training camp for his 13-week officer's course, Mayo runs afoul of abrasive, no-nonsense drill Sergeant Emil Foley. Mayo is an excellent cadet, but a little cold around the heart, so Foley rides him mercilessly, sensing that the young man would be prime officer material if he weren't so self-involved. Zack's affair with a working girl is likewise compromised by his unwillingness to give of himself.",https://www.themoviedb.org/movie/2623,1083,7.012,https://image.tmdb.org/t/p/original/69adZbLeRk5TNQ3e0008dMnde9p.jpg,1982,https://www.youtube.com/watch?v=vVkHXGt-vzg
14373,Death Wish II,"Action, Crime, Drama",Paul Kersey is again a vigilante trying to find five punks who murdered his housekeeper and daughter in Los Angeles.,https://www.themoviedb.org/movie/14373,456,6.26,https://image.tmdb.org/t/p/original/1bhSCZAifl229B1vCLCiE9BZp7l.jpg,1982,https://www.youtube.com/watch?v=3m2XrgV3GmI
56793,Long Live the Seal,Comedy,"Andrea, a nice girl, move from Veneto (north of Italy) to Roma. She is employed as a nurse in a medical practice. She soon is involved in a never-ending game of misunderstanding, couples exchange, sexual seductions.",https://www.themoviedb.org/movie/56793,35,6.7,https://image.tmdb.org/t/p/original/ehFKpF7wnQvjqPZ9ldz0lGJcuRf.jpg,1982,
185648,The Girl and the Wooden Horse Torture,"Thriller, Horror","Nami is a seemly ordinary high school girl but she has vivid masochistic visions that excite her and practices binding herself tightly with rope. One day she is attacked by two delinquent girls. Muraki, a teacher with a weak heart, sees this and scares them off. Nami’s bizarre hallucinations now begin to feature Muraki abusing her in various S&M situations. Two years later Nami, a college student, meets Muraki on the street and invites him for a drink. He gets drunk and passes out. When he wakes up he finds himself in a S&M themed hotel room where Nami waits to fulfill her desire to be dominated and abused by the man of her dreams.",https://www.themoviedb.org/movie/185648,17,6.0,https://image.tmdb.org/t/p/original/ja3ELndWwfdSmXyaN2IiZpwtewC.jpg,1982,
154,Star Trek II: The Wrath of Khan,"Action, Adventure, Science Fiction, Thriller","The starship Enterprise and its crew is pulled back into action when old nemesis, Khan, steals a top secret device called Project Genesis.",https://www.themoviedb.org/movie/154,1887,7.446,https://image.tmdb.org/t/p/original/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg,1982,https://www.youtube.com/watch?v=F3DTwSHn1jM
4193,Evil Under the Sun,"Thriller, Crime, Mystery, Drama",An opulent beach resort provides a scenic background to this amusing whodunit as Poirot attempts to uncover the nefarious evildoer behind the strangling of a notorious stage star.,https://www.themoviedb.org/movie/4193,420,6.9,https://image.tmdb.org/t/p/original/rQNMZoVVURf9YyYiBTsrOTEKALH.jpg,1982,https://www.youtube.com/watch?v=ySOqao8nB0A
24740,The Entity,"Horror, Mystery, Thriller","Single mother Carla Moran is raped and attacked by an invisible force. She begins therapy with Dr. Phil Sneiderman, a psychiatrist who believes Carla's traumatic past is motivating her to commit self-induced injuries, rather than anything supernatural.",https://www.themoviedb.org/movie/24740,465,6.642,https://image.tmdb.org/t/p/original/8hJBq9VAWK4PxfDg5lQZkUAaE8O.jpg,1982,https://www.youtube.com/watch?v=YxPabRn_NY4
54989,Love Strange Love,"Drama, History","A man remembers forty-eight crucial hours in his life when, as a child, he visited his mother, the favorite woman of an important politician, in a bordello owned by him, right before some important political changes in 1937 Brazil. In those hours, he discovers his own sexuality.",https://www.themoviedb.org/movie/54989,49,5.7,https://image.tmdb.org/t/p/original/9CNnxpI6H8ynyOlACRc25vqgJBY.jpg,1982,
20787,The Man Who Saved the World,"Science Fiction, Action, Adventure, Fantasy","Two space cadets crash-land on a desert planet, where an evil wizard seeks the ultimate power to take over the world. Although the movie borrows some background footage from Star Wars, the plot is mostly unrelated.",https://www.themoviedb.org/movie/20787,103,4.82,https://image.tmdb.org/t/p/original/ksastHJy9zFIAtoPhosU4gsrHSV.jpg,1982,
11307,The World According to Garp,"Drama, Comedy","A struggling young writer finds his life and work dominated by his unfaithful wife and his radical feminist mother, whose best-selling manifesto turns her into a cultural icon.",https://www.themoviedb.org/movie/11307,339,6.671,https://image.tmdb.org/t/p/original/9ItRFdSCb7Sz3AC9LRxAzbH73kG.jpg,1982,https://www.youtube.com/watch?v=aPLonSXyIQ4
97,Tron,"Science Fiction, Action, Adventure","When brilliant video game maker Flynn hacks the mainframe of his ex-employer, he is beamed inside an astonishing digital world...and becomes part of the very game he is designing. In his mission through cyberspace, Flynn matches wits with a maniacal Master Control Program and teams up with Tron, a security measure created to bring balance to the digital environment.",https://www.themoviedb.org/movie/97,2252,6.658,https://image.tmdb.org/t/p/original/zwSFEczP7AzqugAHHIX3zHniT0t.jpg,1982,https://www.youtube.com/watch?v=INv-OQ1clmw
150,48 Hrs.,"Thriller, Action, Comedy, Crime, Drama","A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.",https://www.themoviedb.org/movie/150,1460,6.7,https://image.tmdb.org/t/p/original/rvvjXHzEDBIvIVDBHNOwHS7hVPu.jpg,1982,https://www.youtube.com/watch?v=tzzKUTQVXSM
149974,The Day of the Bricklayers,Comedy,"At the local construction site, love and drama go hand in hand. Action, comedy, drama and sex are all in the mix in this very sexy/comedy starring some of the icons of this ""sexy era"" of the Mexican cinema.",https://www.themoviedb.org/movie/149974,15,5.7,https://image.tmdb.org/t/p/original/e8Gl2dEuIL8wKYHy8nX46ijGDCB.jpg,1982,
10150,The Last Unicorn,"Fantasy, Animation, Family, Adventure","From a riddle-speaking butterfly, a unicorn learns that she is supposedly the last of her kind, all the others having been herded away by the Red Bull. The unicorn sets out to discover the truth behind the butterfly's words. She is eventually joined on her quest by Schmendrick, a second-rate magician, and Molly Grue, a now middle-aged woman who dreamed all her life of seeing a unicorn. Their journey leads them far from home, all the way to the castle of King Haggard.",https://www.themoviedb.org/movie/10150,482,7.112,https://image.tmdb.org/t/p/original/2MhDPbadE2ha83qiFwUHPgmKLnV.jpg,1982,https://www.youtube.com/watch?v=t-UpwWauZ50
11340,Banana Joe,"Action, Comedy","Island farmer Banana Joe helps the local community by trading his bananas for goods. When gangsters arrive with plans to construct a banana processing plant, Joe kicks them out, but the mob boss discovers that Joe is operating without a license. After the mob tips off the authorities and Joe's boat is impounded, he ventures into a big city for the first time to seek help.",https://www.themoviedb.org/movie/11340,450,6.663,https://image.tmdb.org/t/p/original/uLLnGV4kuwnHofexT1aXP8wQcxB.jpg,1982,https://www.youtube.com/watch?v=pE3gD4ihsWA
262,The King of Comedy,"Drama, Comedy","Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.",https://www.themoviedb.org/movie/262,2246,7.791,https://image.tmdb.org/t/p/original/3BM78deUfeZfShqPTblZuamgC8a.jpg,1982,https://www.youtube.com/watch?v=0wVhCCo02P4
16235,Amityville II: The Possession,"Horror, Thriller","A local priest tries to rid 112 Ocean Avenue of unclean spirits, but what he doesn't yet suspect is that teen Sonny Montelli has been possessed, body and soul, by a murderous demon bent on total destruction.",https://www.themoviedb.org/movie/16235,340,5.6,https://image.tmdb.org/t/p/original/xx9K2m2Arr5EZUQtmggKtEK1f2a.jpg,1982,https://www.youtube.com/watch?v=n-1wwxK2wIs
16281,Creepshow,"Horror, Comedy","Five tales in the style of classic '50s horror comics, involving a murdered man emerging from the grave, a meteor's ooze that makes everything grow, a snack for a crated creature, a scheming husband, and a malevolent millionaire with an insect phobia.",https://www.themoviedb.org/movie/16281,1010,6.938,https://image.tmdb.org/t/p/original/4SoyTCEpsgLjX6yAyMsx3AsAyRQ.jpg,1982,https://www.youtube.com/watch?v=owdnnaNs2RI
13342,Fast Times at Ridgemont High,Comedy,"Based on the real-life adventures chronicled by Cameron Crowe, Fast Times follows a group of high school students growing up in Southern California. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. At the center of the film is Jeff Spicoli, a perpetually stoned surfer who faces-off with the resolute Mr. Hand—a man convinced that everyone is on dope.",https://www.themoviedb.org/movie/13342,1208,6.803,https://image.tmdb.org/t/p/original/s1DA8H7qwoOcAEhow2rCzuQtpuO.jpg,1982,https://www.youtube.com/watch?v=Of5jkwF3J7A
16407,Dragon Lord,"Action, Comedy","Dragon and his madcap pal Cowboy spend their days getting into mischief, frustrating the elders, chasing girls, and competing in the village sport. When Dragon overhears a fiendish plot by smugglers to sell China's national treasures overseas, the pair leap into action. Also, Cowboy's wealthy father is kidnapped by the villainous and lethal Big Boss, and the scene is set for a furious martial arts showdown.",https://www.themoviedb.org/movie/16407,125,6.312,https://image.tmdb.org/t/p/original/qjQhm2jwV4DSTauOydFJVhVyMS3.jpg,1982,https://www.youtube.com/watch?v=7jGg3TzP_cA
9037,Grease 2,"Comedy, Music, Romance","It's 1961, two years after the original Grease gang graduated, and there's a new crop of seniors and new members of the coolest cliques on campus, the Pink Ladies and T-Birds. Michael Carrington is the new kid in school - but he's been branded a brainiac. Can he fix up an old motorcycle, don a leather jacket, avoid a rumble with the leader of the T-Birds, and win the heart of Pink Lady Stephanie?",https://www.themoviedb.org/movie/9037,661,5.16,https://image.tmdb.org/t/p/original/ufWc8AR5D66lwB2UZvZ9xvGcDSD.jpg,1982,https://www.youtube.com/watch?v=bIWUWksk8Ns
27400,Black Candles,Horror,"A young woman travels with her partner to England on the unexpected death of her brother. Staying with her sister-in-law, she finds her companion soon drawn into a satanic cult based in the house whose rites seem to centre somewhat on large-scale sexual congress.",https://www.themoviedb.org/movie/27400,133,6.3,https://image.tmdb.org/t/p/original/7bxsUfuQ42OxpjAjtWs7u9gc1Wf.jpg,1982,
